Data,DiÛxido de Enxofre,PartÌculas < 10 µm,Ozono,DiÛxido de Azoto,”xidos de Azoto,MonÛxido de Azoto,PartÌculas < 2.5 µm,,
(Hora UTC),µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,,
2017-11-08 01:00:00,3110,13320,52270,5450,6550,720,9000,,
2017-11-08 02:00:00,2900,13320,44670,6690,7700,690,9000,,
2017-11-08 03:00:00,2160,13320,36720,9610,10800,780,8250,,
2017-11-08 04:00:00,2050,13320,31790,10660,11710,690,5000,,
2017-11-08 05:00:00,3850,13320,33640,9560,10610,720,5000,,
2017-11-08 06:00:00,2630,13040,37310,8700,10090,900,5500,,
2017-11-08 07:00:00,2360,12210,39490,7550,9230,1090,8000,,
2017-11-08 08:00:00,2770,12210,44500,5930,8460,1620,8000,,
2017-11-08 09:00:00,1860,11100,45570,6500,11040,2960,7500,,
2017-11-08 10:00:00,520,6660,55830,4060,6740,1720,5000,,
2017-11-08 11:00:00,630,6660,61470,3580,5780,1440,5000,,
2017-11-08 12:00:00,20,6380,67960,3300,5260,1250,4500,,
2017-11-08 13:00:00,90,4440,69440,3630,5590,1280,2000,,
2017-11-08 14:00:00,0,4440,72940,3010,4590,970,2000,,
2017-11-08 15:00:00,0,4720,76900,2680,4060,840,2000,,
2017-11-08 16:00:00,0,6660,73630,6500,7840,870,2000,,
2017-11-08 17:00:00,230,6660,67640,9990,11090,720,2000,,
2017-11-08 18:00:00,330,7770,65730,9900,11040,750,2000,,
2017-11-08 19:00:00,20,12210,65300,8890,9990,720,3000,,
2017-11-08 20:00:00,460,12210,62280,8270,9460,780,3000,,
2017-11-08 21:00:00,1170,12770,59180,8360,9460,720,3250,,
2017-11-08 22:00:00,780,15540,57130,8130,9230,750,5000,,
2017-11-08 23:00:00,1200,15540,57320,7220,8370,750,5000,,
2017-11-09 00:00:00,30,15260,55960,6740,7890,780,5750,,
2017-11-09 01:00:00,0,13320,53660,6790,7890,750,9000,,
2017-11-09 02:00:00,0,13320,50680,6690,7840,720,9000,,
2017-11-09 03:00:00,0,12490,52440,4970,6170,810,8500,,
2017-11-09 04:00:00,0,7770,53990,4020,4920,630,5000,,
2017-11-09 05:00:00,0,7770,53370,3490,4590,690,5000,,
2017-11-09 06:00:00,0,7770,52270,3250,4160,660,5000,,
2017-11-09 07:00:00,0,7770,52740,3300,4590,810,5000,,
2017-11-09 08:00:00,0,7770,54060,3540,5070,1030,5000,,
2017-11-09 09:00:00,0,7490,55370,4640,7030,1560,4750,,
2017-11-09 10:00:00,0,5550,56870,5260,8130,1870,3000,,
2017-11-09 11:00:00,0,5550,71730,3010,4780,1190,3000,,
2017-11-09 12:00:00,0,5270,76820,2580,3970,940,2750,,
2017-11-09 13:00:00,0,3330,81940,2390,3680,870,2000,,
2017-11-09 14:00:00,0,3330,83250,2300,3630,900,2000,,
2017-11-09 15:00:00,0,3330,80340,3010,4450,900,2000,,
2017-11-09 16:00:00,0,3330,79960,3110,4450,840,1000,,
2017-11-09 17:00:00,0,3330,73010,5690,7030,870,1000,,
2017-11-09 18:00:00,0,5000,67380,8410,9610,720,1750,,
2017-11-09 19:00:00,0,13320,62630,10560,11520,620,5000,,
2017-11-09 20:00:00,0,13320,59550,11380,12330,620,5000,,
2017-11-09 21:00:00,0,14430,59710,10090,11040,650,5250,,
2017-11-09 22:00:00,0,18870,58030,9180,10180,620,6000,,
2017-11-09 23:00:00,1450,18870,53790,9130,10180,650,6000,,
2017-11-10 00:00:00,4310,17480,50720,10370,11420,630,6500,,
2017-11-10 01:00:00,4760,11100,55180,8940,10040,720,9000,,
2017-11-10 02:00:00,4060,11100,57820,6410,7460,690,9000,,
2017-11-10 03:00:00,4250,12490,56110,5790,6840,690,8500,,
2017-11-10 04:00:00,4880,19980,52850,5450,6550,750,6000,,
2017-11-10 05:00:00,4380,19980,48100,5690,6790,750,6000,,
2017-11-10 06:00:00,3530,18320,48450,4920,6120,780,5750,,
2017-11-10 07:00:00,3600,9990,49550,4880,6360,940,5000,,
2017-11-10 08:00:00,4480,9990,52080,4640,6410,1160,5000,,
2017-11-10 09:00:00,5110,9440,53670,6260,9320,1940,4500,,
2017-11-10 10:00:00,3870,6660,58150,5400,7980,1750,3000,,
2017-11-10 11:00:00,1490,6660,62960,5640,8030,1660,3000,,
2017-11-10 12:00:00,390,6380,71590,3630,5210,1060,2750,,
2017-11-10 13:00:00,190,4440,77080,3300,4920,1000,2000,,
2017-11-10 14:00:00,910,4440,80040,2680,4020,880,2000,,
2017-11-10 15:00:00,2700,5270,79590,3630,5070,970,2000,,
2017-11-10 16:00:00,4230,9990,72930,6740,7980,810,3000,,
2017-11-10 17:00:00,4400,9990,67210,9560,10520,660,3000,,
2017-11-10 18:00:00,3920,11380,68610,8600,9800,720,3500,,
2017-11-10 19:00:00,3480,17760,57790,14440,15490,720,6000,,
2017-11-10 20:00:00,4280,17760,48030,16880,17970,690,6000,,
2017-11-10 21:00:00,3800,17760,47430,15060,16200,680,6750,,
2017-11-10 22:00:00,4180,17760,47400,13720,14910,780,10000,,
2017-11-10 23:00:00,4280,17760,45440,12760,13810,690,10000,,
2017-11-11 00:00:00,2860,18040,43130,12430,13530,720,9750,,
2017-11-11 01:00:00,3400,18870,40960,12140,13240,750,9000,,
2017-11-11 02:00:00,3740,18870,38240,12340,13480,750,9000,,
2017-11-11 03:00:00,4300,19150,35570,11610,12910,870,9000,,
2017-11-11 04:00:00,3990,19980,33090,11470,12570,720,9000,,
2017-11-11 05:00:00,4480,19980,32760,11710,12950,780,9000,,
2017-11-11 06:00:00,4370,19700,29190,13810,15100,810,8500,,
2017-11-11 07:00:00,4630,18870,22800,12570,14630,1340,6000,,
2017-11-11 08:00:00,4570,18870,29050,9850,13720,2560,6000,,
2017-11-11 09:00:00,5180,17480,31170,9900,15970,3930,7000,,
2017-11-11 10:00:00,4930,11100,32800,10330,17780,4830,11000,,
2017-11-11 11:00:00,4100,11100,55360,8750,13000,2740,11000,,
2017-11-11 12:00:00,3340,10270,64740,8130,11570,2280,10250,,
2017-11-11 13:00:00,2460,5550,74600,5930,8080,1410,6000,,
2017-11-11 14:00:00,3110,5550,85760,4450,5830,870,6000,,
2017-11-11 15:00:00,3280,6380,87220,4920,6410,970,5750,,
2017-11-11 16:00:00,3780,9990,84590,6790,8030,780,4000,,
2017-11-11 17:00:00,5590,9990,72240,6880,8030,750,4000,,
2017-11-11 18:00:00,4030,10820,68000,9470,10760,810,4750,,
2017-11-11 19:00:00,4300,15540,66190,9700,10850,780,8000,,
2017-11-11 20:00:00,4220,15540,70710,6880,7890,650,8000,,
2017-11-11 21:00:00,3960,15540,66750,7560,8650,780,8000,,
2017-11-11 22:00:00,3900,15540,65430,6690,7790,750,7000,,
2017-11-11 23:00:00,2650,15540,66950,5980,6980,750,7000,,
2017-11-12 00:00:00,60,15540,67140,6220,7270,720,7250,,
2017-11-12 01:00:00,0,15540,63660,7930,9850,1220,9000,,
2017-11-12 02:00:00,0,15540,58440,6220,7460,780,9000,,
2017-11-12 03:00:00,0,16100,50050,7270,8410,720,9000,,
2017-11-12 04:00:00,0,17760,44880,5980,7120,720,9000,,
2017-11-12 05:00:00,0,17760,42100,5450,6450,650,9000,,
2017-11-12 06:00:00,0,17210,39730,5980,7220,720,8500,,
2017-11-12 07:00:00,0,14430,35620,6310,7700,910,7000,,
2017-11-12 08:00:00,0,14430,44380,4350,6120,1060,7000,,
2017-11-12 09:00:00,0,13600,52820,4110,6260,1440,6750,,
2017-11-12 10:00:00,0,8880,59060,4070,6500,1560,6000,,
2017-11-12 11:00:00,0,8880,65200,3540,5540,1280,6000,,
2017-11-12 12:00:00,0,8050,71220,3110,4730,1060,5500,,
2017-11-12 13:00:00,0,4440,76560,2490,3820,900,4000,,
2017-11-12 14:00:00,0,4440,80140,2630,3970,870,4000,,
2017-11-12 15:00:00,0,4720,81050,3110,4450,870,3750,,
2017-11-12 16:00:00,0,6660,78070,3540,4680,750,2000,,
2017-11-12 17:00:00,0,6660,77340,3350,4400,660,2000,,
2017-11-12 18:00:00,0,7490,73790,5400,6600,780,2000,,
2017-11-12 19:00:00,0,12210,70500,5450,6550,720,2000,,
2017-11-12 20:00:00,0,12210,68280,4590,5690,750,2000,,
2017-11-12 21:00:00,0,11100,69050,3440,4450,660,2250,,
2017-11-12 22:00:00,0,6660,66000,3110,4060,620,4000,,
2017-11-12 23:00:00,240,6660,62740,3010,4020,660,4000,,
2017-11-13 00:00:00,0,6940,61290,2730,3680,660,4000,,
2017-11-13 01:00:00,0,7770,58750,2200,3200,720,4000,,
2017-11-13 02:00:00,0,7770,61260,1440,2390,620,4000,,
2017-11-13 03:00:00,0,7490,59960,1390,2490,720,3750,,
2017-11-13 04:00:00,0,5550,60650,1580,2490,590,3000,,
2017-11-13 05:00:00,0,5550,59910,1820,2770,650,3000,,
2017-11-13 06:00:00,10,5550,62410,1630,2680,620,3250,,
2017-11-13 07:00:00,110,5550,60260,2970,4110,780,4000,,
2017-11-13 08:00:00,450,5550,55620,3680,5310,1060,4000,,
2017-11-13 09:00:00,10,5270,53570,3630,5740,1370,3750,,
2017-11-13 10:00:00,0,3330,54220,3780,6070,1500,3000,,
2017-11-13 11:00:00,0,3330,58520,4210,6840,1650,3000,,
2017-11-13 12:00:00,0,3050,65110,3680,5880,1560,2750,,
2017-11-13 13:00:00,0,2220,68970,3350,5110,1160,2000,,
2017-11-13 14:00:00,0,2220,72670,2920,4640,1120,2000,,
2017-11-13 15:00:00,380,2220,73760,3400,4970,1060,2000,,
2017-11-13 16:00:00,630,2220,69530,6600,8270,1090,2000,,
2017-11-13 17:00:00,660,2220,60740,11520,13100,1030,2000,,
2017-11-13 18:00:00,0,5000,53600,13390,14820,970,2500,,
2017-11-13 19:00:00,440,17760,51190,11190,12430,750,5000,,
2017-11-13 20:00:00,1290,17760,48560,10180,11420,780,5000,,
2017-11-13 21:00:00,1580,17210,60320,7410,8460,690,5750,,
2017-11-13 22:00:00,1710,14430,70410,4350,5640,840,9000,,
2017-11-13 23:00:00,2060,14430,55300,8800,10090,840,9000,,
2017-11-14 00:00:00,4290,14430,67170,4970,6170,750,8500,,
2017-11-14 01:00:00,4070,14430,70590,3630,4830,780,6000,,
2017-11-14 02:00:00,4420,14430,73700,3160,4300,750,6000,,
2017-11-14 03:00:00,5020,14150,73330,2820,3970,750,5500,,
2017-11-14 04:00:00,6840,13320,63090,4880,6210,870,4000,,
2017-11-14 05:00:00,8010,13320,64830,4830,6120,840,4000,,
2017-11-14 06:00:00,6070,12210,68490,2920,4060,750,4250,,
2017-11-14 07:00:00,12510,7770,60280,6260,7500,870,5000,,
2017-11-14 08:00:00,10230,,62680,6700,8800,1340,5000,,
2017-11-14 09:00:00,14720,,54230,15110,21990,4490,4500,,
2017-11-14 10:00:00,1580,,70070,3920,5830,1250,,,
2017-11-14 11:00:00,990,,,2440,3870,940,,,
2017-11-14 12:00:00,620,,,,,,,,
2017-11-14 13:00:00,360,,78900,,,,,,
2017-11-14 14:00:00,0,,87190,2060,2720,470,,,
2017-11-14 15:00:00,0,,86260,2630,3540,560,,,
2017-11-14 16:00:00,0,,85850,4210,4970,500,,,
2017-11-14 17:00:00,0,,80370,8510,9370,530,,,
2017-11-14 18:00:00,0,,86880,4920,5830,590,,,
2017-11-14 19:00:00,110,,85700,6600,7500,590,,,
2017-11-14 20:00:00,420,,70860,11090,12190,720,,,
2017-11-14 21:00:00,270,13320,65290,11470,12520,620,,,
2017-11-14 22:00:00,770,13320,65320,10370,11280,590,,,
2017-11-14 23:00:00,1810,13040,64170,9990,11090,690,,,
2017-11-15 00:00:00,2180,12210,68440,7120,8270,690,,,
2017-11-15 01:00:00,4990,12210,58490,5780,6930,720,,,
2017-11-15 02:00:00,4480,13880,54100,6410,7310,590,,,
2017-11-15 03:00:00,1380,15540,53950,5020,6260,810,,,
2017-11-15 04:00:00,3210,15540,50800,5930,7120,750,,,
2017-11-15 05:00:00,170,12210,48970,5590,6500,620,,,
2017-11-15 06:00:00,30,8880,55360,4500,5350,530,,,
2017-11-15 07:00:00,0,8880,52550,5310,6310,690,,,
2017-11-15 08:00:00,0,12770,51730,5210,6790,1000,,,
2017-11-15 09:00:00,3990,16650,30640,13530,24660,7300,,,
2017-11-15 10:00:00,3060,16650,38800,13340,22470,5960,,,
2017-11-15 11:00:00,380,14150,62390,8560,12810,2810,,,
2017-11-15 12:00:00,0,11100,74820,6170,8270,1370,,,
2017-11-15 13:00:00,0,11100,83440,4540,6070,970,,,
2017-11-15 14:00:00,0,11660,89070,4110,5400,810,,,
2017-11-15 15:00:00,0,12210,93020,4450,5450,650,,,
2017-11-15 16:00:00,0,12210,91960,5790,6790,720,,,
2017-11-15 17:00:00,0,12770,89810,7890,8940,690,,,
2017-11-15 18:00:00,0,13320,93100,5020,6070,720,,,
2017-11-15 19:00:00,0,13320,88700,7980,9080,690,,,
2017-11-15 20:00:00,0,12210,80410,10040,11190,750,,,
2017-11-15 21:00:00,80,11100,80770,9800,10990,750,,,
2017-11-15 22:00:00,340,11100,80560,9280,10320,720,,,
2017-11-15 23:00:00,1680,18590,80220,7790,8800,690,,,
2017-11-16 00:00:00,2810,26640,76630,8750,9660,620,,,
2017-11-16 01:00:00,3360,26640,71110,8700,10040,870,,,
2017-11-16 02:00:00,3510,27200,66170,8990,10090,720,,,
2017-11-16 03:00:00,2090,27750,60870,8360,9510,720,,,
2017-11-16 04:00:00,1430,27750,56120,8990,10320,810,,,
2017-11-16 05:00:00,2950,26640,49920,15150,16350,780,,,
2017-11-16 06:00:00,1620,25530,42200,14680,15920,780,,,
2017-11-16 07:00:00,1330,25530,42700,13190,14390,810,,,
2017-11-16 08:00:00,5220,26090,37080,9280,12240,1930,,,
2017-11-16 09:00:00,5420,26640,21480,13910,30540,10850,,,
2017-11-16 10:00:00,5760,26640,28410,17350,32650,9950,,,
2017-11-16 11:00:00,7320,25530,54960,12760,19020,4080,,,
2017-11-16 12:00:00,7820,24420,82030,8750,10850,1370,,,
2017-11-16 13:00:00,7660,24420,91670,8750,10660,1310,,,
2017-11-16 14:00:00,7220,25810,99300,7310,8800,940,,,
2017-11-16 15:00:00,5630,27750,104600,8370,9750,870,,,
2017-11-16 16:00:00,7200,27750,103240,11710,13150,940,,,
2017-11-16 17:00:00,7900,33020,94870,16060,20220,2710,,,
2017-11-16 18:00:00,4020,38850,81340,17020,18210,750,,,
2017-11-16 19:00:00,3640,38850,85070,13340,14440,660,,,
2017-11-16 20:00:00,4440,39960,84010,13480,14580,690,,,
2017-11-16 21:00:00,4600,41070,84750,12240,13290,690,,,
2017-11-16 22:00:00,4580,41070,86710,10810,11810,690,,,
2017-11-16 23:00:00,4820,36080,87050,10420,11570,780,,,
2017-11-17 00:00:00,4750,31080,87460,10370,11420,720,,,
2017-11-17 01:00:00,4740,31080,86110,9800,10990,780,,,
2017-11-17 02:00:00,5300,33580,82370,10370,11660,840,,,
2017-11-17 03:00:00,4420,36630,74430,11900,12910,660,,,
2017-11-17 04:00:00,4360,36630,64690,11760,13000,780,,,
2017-11-17 05:00:00,4250,37190,57340,10280,11570,840,,,
2017-11-17 06:00:00,5060,37740,49830,14010,15250,810,,,
2017-11-17 07:00:00,8730,37740,51000,12290,13620,900,,,
2017-11-17 08:00:00,12910,,47280,8270,10370,1370,,,
2017-11-17 09:00:00,17090,,40680,12430,18160,3740,,,
2017-11-17 10:00:00,12340,,42780,16010,24380,5490,,,
2017-11-17 11:00:00,14320,32190,57210,13190,18310,3340,,,
2017-11-17 12:00:00,10440,32190,73400,10610,13620,1930,,,
2017-11-17 13:00:00,7840,32190,89390,7890,9700,1150,,,
2017-11-17 14:00:00,5990,32190,99530,6550,8080,1030,,,
2017-11-17 15:00:00,5810,32190,107130,6930,8080,780,,,
2017-11-17 16:00:00,6010,32190,103120,8610,9890,870,,,
2017-11-17 17:00:00,7070,32190,102620,8220,9370,720,18000,,
2017-11-17 18:00:00,8410,32190,93670,11810,13100,810,18000,,
2017-11-17 19:00:00,5910,34970,82250,17450,18690,810,19250,,
2017-11-17 20:00:00,5310,44400,75150,17350,18500,720,24000,,
2017-11-17 21:00:00,7110,44400,88630,14200,15440,870,24000,,
2017-11-17 22:00:00,6600,46620,89890,14010,15250,810,27000,,
2017-11-17 23:00:00,5120,54390,87710,14770,15870,750,38000,,
2017-11-18 00:00:00,1470,54390,79850,16350,17730,970,38000,,
2017-11-18 01:00:00,1540,54670,71940,17920,19450,1000,38750,,
2017-11-18 02:00:00,1500,56610,67670,16680,18260,1030,42000,,
2017-11-18 03:00:00,1580,56610,63240,14960,16350,900,42000,,
2017-11-18 04:00:00,2450,54390,45870,17400,18880,940,39750,,
2017-11-18 05:00:00,2660,48840,51540,12720,14050,900,31000,,
2017-11-18 06:00:00,3220,48840,55400,10370,11520,720,31000,,
2017-11-18 07:00:00,2550,46070,45710,10800,12240,1000,29500,,
2017-11-18 08:00:00,6410,35520,48210,7940,9940,1220,24000,,
2017-11-18 09:00:00,4010,35520,39320,8560,12330,2530,24000,,
2017-11-18 10:00:00,5280,32470,36070,8850,14010,3400,21500,,
2017-11-18 11:00:00,6010,21090,46870,7700,11190,2310,13000,,
2017-11-18 12:00:00,2970,21090,66410,6500,9030,1660,13000,,
2017-11-18 13:00:00,0,19700,83770,4020,5350,900,11750,,
2017-11-18 14:00:00,0,14430,89110,5310,7120,1150,7000,,
2017-11-18 15:00:00,0,14430,89600,3870,5070,780,7000,,
2017-11-18 16:00:00,0,16100,85690,4680,5930,870,8500,,
2017-11-18 17:00:00,110,22200,81910,5210,7270,1340,14000,,
2017-11-18 18:00:00,1020,22200,82910,9940,11090,750,14000,,
2017-11-18 19:00:00,100,24700,95180,7510,8800,810,16250,,
2017-11-18 20:00:00,1240,33300,96370,8700,9850,750,25000,,
2017-11-18 21:00:00,1100,33300,85540,10610,11710,750,25000,,
2017-11-18 22:00:00,860,34690,76110,12520,13770,780,25750,,
2017-11-18 23:00:00,710,38850,71860,12520,13770,810,29000,,
2017-11-19 00:00:00,560,38850,65260,11760,13050,870,29000,,
2017-11-19 01:00:00,1070,37740,59740,13910,15200,870,28000,,
2017-11-19 02:00:00,2220,33300,54080,12530,13860,870,24000,,
2017-11-19 03:00:00,4160,33300,49720,9370,10800,970,24000,,
2017-11-19 04:00:00,4320,31360,46200,7510,8650,750,22250,,
2017-11-19 05:00:00,3510,24420,44750,6980,8220,870,16000,,
2017-11-19 06:00:00,2970,24420,41910,6930,8370,970,16000,,
2017-11-19 07:00:00,1840,22760,36460,7070,8700,1060,14750,,
2017-11-19 08:00:00,6620,15540,30360,7410,10470,2000,10000,,
2017-11-19 09:00:00,9750,15540,30990,9700,17060,4800,10000,,
2017-11-19 10:00:00,8180,14150,37430,7460,12190,3090,9000,,
2017-11-19 11:00:00,3950,8880,46560,6880,10560,2370,6000,,
2017-11-19 12:00:00,0,8880,66270,5500,7650,1370,6000,,
2017-11-19 13:00:00,0,8050,79900,4250,5740,1000,5500,,
2017-11-19 14:00:00,0,5550,89550,3010,4160,780,4000,,
2017-11-19 15:00:00,210,5550,89710,3200,4450,810,4000,,
2017-11-19 16:00:00,1060,7770,84930,3350,4490,780,4000,,
2017-11-19 17:00:00,20,15540,83670,3300,4350,720,4000,,
2017-11-19 18:00:00,0,15540,84570,2970,4160,780,4000,,
2017-11-19 19:00:00,0,15260,83690,2730,3870,780,5000,,
2017-11-19 20:00:00,0,14430,83370,3110,4250,750,9000,,
2017-11-19 21:00:00,1390,14430,80590,5450,6640,780,9000,,
2017-11-19 22:00:00,5820,13040,74260,7170,8410,780,8000,,
2017-11-19 23:00:00,5090,7770,70080,6930,8130,810,5000,,
2017-11-20 00:00:00,7150,7770,67470,5930,7030,720,5000,,
2017-11-20 01:00:00,3480,10550,60180,6840,8130,780,6000,,
2017-11-20 02:00:00,4150,19980,58570,7650,8800,780,10000,,
2017-11-20 03:00:00,4720,19980,48710,8460,9850,900,10000,,
2017-11-20 04:00:00,4570,19430,51110,7410,8700,870,10750,,
2017-11-20 05:00:00,3950,17760,44970,8320,9510,810,13000,,
2017-11-20 06:00:00,3790,17760,45290,6980,8370,840,13000,,
2017-11-20 07:00:00,4150,18040,43570,7310,8890,1030,12250,,
2017-11-20 08:00:00,6500,18870,37260,7360,9940,1690,9000,,
2017-11-20 09:00:00,12830,18870,32350,11760,19550,5110,9000,,
2017-11-20 10:00:00,10520,17210,40970,9940,16300,4150,8250,,
2017-11-20 11:00:00,3000,11100,52870,8560,12950,2840,6000,,
2017-11-20 12:00:00,0,11100,79250,3350,4730,910,6000,,
2017-11-20 13:00:00,0,10270,83910,3870,5260,910,5500,,
2017-11-20 14:00:00,0,7770,88730,4110,5500,870,3000,,
2017-11-20 15:00:00,330,7770,90380,4300,5740,940,3000,,
2017-11-20 16:00:00,20,8600,88190,4350,5640,840,3750,,
2017-11-20 17:00:00,350,12210,84150,3390,4540,720,6000,,
2017-11-20 18:00:00,1010,12210,85660,2920,3870,650,6000,,
2017-11-20 19:00:00,350,12770,81360,2540,3820,780,6250,,
2017-11-20 20:00:00,180,14430,76770,4640,5980,840,7000,,
2017-11-20 21:00:00,1480,14430,77090,3400,4450,690,7000,,
2017-11-20 22:00:00,10720,14710,73540,4880,6020,750,7000,,
2017-11-20 23:00:00,14480,15540,70670,5500,6640,810,7000,,
2017-11-21 00:00:00,8040,15540,73530,3540,4780,810,7000,,
2017-11-21 01:00:00,8070,14430,71120,3780,4970,750,7500,,
2017-11-21 02:00:00,6670,9990,70130,3630,4590,650,9000,,
2017-11-21 03:00:00,6160,9990,72320,3630,4880,780,9000,,
2017-11-21 04:00:00,4360,11930,72810,3350,4640,840,8750,,
2017-11-21 05:00:00,4740,18870,64860,4400,5590,780,7000,,
2017-11-21 06:00:00,4700,18870,56820,5400,6740,870,7000,,
2017-11-21 07:00:00,4370,18590,65410,4120,5640,970,7000,,
2017-11-21 08:00:00,8160,17760,58170,5980,8510,1620,6000,,
2017-11-21 09:00:00,4430,17760,60570,6360,8840,1620,6000,,
2017-11-21 10:00:00,2530,16650,56830,7890,12480,2990,6000,,
2017-11-21 11:00:00,3390,12210,58680,9370,13860,2960,6000,,
2017-11-21 12:00:00,1700,12210,77110,5350,7030,1120,6000,,
2017-11-21 13:00:00,2770,11930,91750,4020,5780,1120,5500,,
2017-11-21 14:00:00,2550,11100,96280,4880,6450,1060,4000,,
2017-11-21 15:00:00,3850,11100,96420,4300,5590,910,4000,,
2017-11-21 16:00:00,3930,14430,93380,5640,6790,780,5500,,
2017-11-21 17:00:00,4210,26640,91690,6640,7890,810,10000,,
2017-11-21 18:00:00,4660,26640,84590,9270,10470,780,10000,,
2017-11-21 19:00:00,3790,27200,81200,9750,11140,910,10000,,
2017-11-21 20:00:00,3510,28860,78880,8750,10040,810,10000,,
2017-11-21 21:00:00,4630,28860,81170,7080,8320,810,10000,,
2017-11-21 22:00:00,4370,27750,82130,5400,6600,780,10500,,
2017-11-21 23:00:00,2900,23310,80300,5210,6410,750,12000,,
2017-11-22 00:00:00,590,23310,80130,5070,6260,750,12000,,
2017-11-22 01:00:00,270,22480,77430,4210,5500,840,11000,,
2017-11-22 02:00:00,1290,19980,70760,4160,5500,870,7000,,
2017-11-22 03:00:00,840,19980,73790,3060,4350,900,7000,,
2017-11-22 04:00:00,1840,18870,66180,3870,4970,720,7500,,
2017-11-22 05:00:00,1560,14430,70450,3200,4540,840,9000,,
2017-11-22 06:00:00,2050,14430,66380,3160,4490,840,9000,,
2017-11-22 07:00:00,1810,14710,61590,4020,5350,870,8750,,
2017-11-22 08:00:00,1420,15540,53580,7750,10850,2060,8000,,
2017-11-22 09:00:00,1960,15540,36380,17300,25910,5580,8000,,
2017-11-22 10:00:00,2110,16930,51880,7080,9990,1930,8500,,
2017-11-22 11:00:00,0,22200,60220,4250,5980,1160,11000,,
2017-11-22 12:00:00,0,22200,65350,4060,7310,2150,11000,,
2017-11-22 13:00:00,200,22480,64150,3920,5160,780,10750,,
2017-11-22 14:00:00,1480,24420,57750,8650,10850,1500,10000,,
2017-11-22 15:00:00,1680,24420,65890,7080,8410,910,10000,,
2017-11-22 16:00:00,2280,24420,71500,7120,8270,750,10250,,
2017-11-22 17:00:00,2460,24420,74160,6790,7930,720,12000,,
2017-11-22 18:00:00,2840,24420,81000,5550,6600,650,12000,,
2017-11-22 19:00:00,4740,24140,78300,5160,6070,590,12000,,
2017-11-22 20:00:00,4330,23310,76320,4730,5780,690,12000,,
2017-11-22 21:00:00,3680,23310,75650,3920,5070,720,12000,,
2017-11-22 22:00:00,3900,22480,69310,3920,4970,720,11750,,
2017-11-22 23:00:00,2960,19980,68450,4160,5020,590,11000,,
2017-11-23 00:00:00,3610,19980,72210,3390,4400,650,11000,,
2017-11-23 01:00:00,2820,20810,71900,3250,4250,650,10750,,
2017-11-23 02:00:00,3480,24420,71250,2820,4060,780,10000,,
2017-11-23 03:00:00,2980,24420,70080,2780,3780,620,10000,,
2017-11-23 04:00:00,2560,22760,68490,2820,3730,620,10000,,
2017-11-23 05:00:00,2860,16650,68560,2540,3540,630,10000,,
2017-11-23 06:00:00,1810,16650,64910,2440,3440,630,10000,,
2017-11-23 07:00:00,1750,17480,62220,2440,3390,620,10000,,
2017-11-23 08:00:00,2360,21090,60920,2490,3440,660,10000,,
2017-11-23 09:00:00,2400,21090,60810,2290,3540,810,10000,,
2017-11-23 10:00:00,1630,18870,61930,2100,3250,750,9000,,
2017-11-23 11:00:00,2260,11100,70100,1820,3010,780,6000,,
2017-11-23 12:00:00,3130,11100,74570,1860,2870,660,6000,,
2017-11-23 13:00:00,2860,13040,75110,1960,3110,750,6250,,
2017-11-23 14:00:00,3160,19980,80840,1860,2770,690,7000,,
2017-11-23 15:00:00,3150,19980,83220,1960,3060,720,7000,,
2017-11-23 16:00:00,2020,20260,77380,3350,4400,690,8000,,
2017-11-23 17:00:00,1900,21090,69550,2340,3300,620,11000,,
2017-11-23 18:00:00,2000,21090,66600,1530,2440,650,11000,,
2017-11-23 19:00:00,2140,19700,67990,760,1820,650,10250,,
2017-11-23 20:00:00,3210,14430,70910,1290,2200,560,7000,,
2017-11-23 21:00:00,3080,14430,69560,2490,3350,590,7000,,
2017-11-23 22:00:00,2740,14710,67310,2780,3680,560,6500,,
2017-11-23 23:00:00,1710,15540,63110,2920,3820,590,4000,,
2017-11-24 00:00:00,0,15540,61080,1670,2680,660,4000,,
2017-11-24 01:00:00,0,14710,58060,1770,2630,590,3750,,
2017-11-24 02:00:00,0,11100,55980,1480,2340,560,3000,,
2017-11-24 03:00:00,0,11100,50890,1010,1960,590,3000,,
2017-11-24 04:00:00,0,11100,50510,670,1630,680,2750,,
2017-11-24 05:00:00,0,11100,54720,760,1530,530,2000,,
2017-11-24 06:00:00,0,11100,53110,670,1580,590,2000,,
2017-11-24 07:00:00,0,11930,49270,860,1820,620,2250,,
2017-11-24 08:00:00,0,15540,43510,1770,4110,1530,4000,,
2017-11-24 09:00:00,0,15540,44570,2580,4880,1500,4000,,
2017-11-24 10:00:00,0,14430,55470,1440,2440,660,3750,,
2017-11-24 11:00:00,0,9990,55960,2150,3490,900,2000,,
2017-11-24 12:00:00,0,9990,61310,1630,2960,840,2000,,
2017-11-24 13:00:00,0,11380,68030,1290,2250,690,2000,,
2017-11-24 14:00:00,0,16650,70580,1670,2680,720,2000,,
2017-11-24 15:00:00,0,16650,75470,1580,2580,620,2000,,
2017-11-24 16:00:00,0,18590,73530,2390,3300,530,3000,,
2017-11-24 17:00:00,0,25530,72940,1960,2870,560,7000,,
2017-11-24 18:00:00,0,25530,71260,1630,2440,500,7000,,
2017-11-24 19:00:00,0,26090,66710,2200,3250,690,6500,,
