Data,DiÛxido de Enxofre,PartÌculas < 10 µm,DiÛxido de Azoto,”xidos de Azoto,MonÛxido de Azoto,,
(Hora UTC),µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,,
2017-04-13 15:00:00,900,25530,12650,17756,3330,,
2017-04-13 16:00:00,860,25530,12800,18105,3460,,
2017-04-13 17:00:00,790,25530,15180,20485,3460,,
2017-04-13 18:00:00,510,24420,13720,17446,2430,,
2017-04-13 19:00:00,420,23310,12440,14587,1400,,
2017-04-13 20:00:00,280,19430,11200,13316,1380,,
2017-04-13 21:00:00,360,16650,7420,9996,1680,,
2017-04-13 22:00:00,300,13320,5970,7641,1090,,
2017-04-13 23:00:00,360,11100,6680,7907,800,,
2017-04-14 00:00:00,650,8600,7210,8421,790,,
2017-04-14 01:00:00,640,6660,7590,8587,650,,
2017-04-14 02:00:00,680,7220,4440,5728,840,,
2017-04-14 03:00:00,720,7770,4900,6387,970,,
2017-04-14 04:00:00,670,10270,13070,14649,1030,,
2017-04-14 05:00:00,750,12210,22320,26245,2560,,
2017-04-14 06:00:00,810,11380,5570,7287,1120,,
2017-04-14 07:00:00,810,11100,6090,7439,880,,
2017-04-14 08:00:00,730,9710,7430,10497,2000,,
2017-04-14 09:00:00,960,8880,5080,8668,2340,,
2017-04-14 10:00:00,1020,6940,7220,11130,2550,,
2017-04-14 11:00:00,1160,5550,6910,10023,2030,,
2017-04-14 12:00:00,20,6110,6520,8958,1590,,
2017-04-14 13:00:00,140,6660,6790,10163,2200,,
2017-04-14 14:00:00,320,8600,6430,9773,2180,,
2017-04-14 15:00:00,360,9990,7420,10211,1820,,
2017-04-14 16:00:00,570,12770,9460,13186,2430,,
2017-04-14 17:00:00,520,14430,6640,8940,1500,,
2017-04-14 18:00:00,380,13880,8820,10277,950,,
2017-04-14 19:00:00,10,13320,9720,10809,710,,
2017-04-14 20:00:00,-90,15260,10320,11976,1080,,
2017-04-14 21:00:00,,16650,9390,10187,520,,
2017-04-14 22:00:00,,12490,6580,8052,960,,
2017-04-14 23:00:00,,9990,8470,10049,1030,,
2017-04-15 00:00:00,320,9990,8230,9625,910,,
2017-04-15 01:00:00,370,9990,6330,7541,790,,
2017-04-15 02:00:00,250,8600,4270,5236,630,,
2017-04-15 03:00:00,270,7770,3420,4631,790,,
2017-04-15 04:00:00,270,10550,2910,4321,920,,
2017-04-15 05:00:00,240,12210,4970,6365,910,,
2017-04-15 06:00:00,350,11380,3960,5785,1190,,
2017-04-15 07:00:00,130,11100,7470,10322,1860,,
2017-04-15 08:00:00,310,12210,7540,11021,2270,,
2017-04-15 09:00:00,570,13320,5230,8067,1850,,
2017-04-15 10:00:00,500,13320,4290,6314,1320,,
2017-04-15 11:00:00,580,13320,4990,7367,1550,,
2017-04-15 12:00:00,840,9990,4890,6883,1300,,
2017-04-15 13:00:00,1120,7770,6140,9253,2030,,
2017-04-15 14:00:00,1280,9160,8900,13760,3170,,
2017-04-15 15:00:00,1290,9990,6830,10142,2160,,
2017-04-15 16:00:00,1170,11930,4720,7649,1910,,
2017-04-15 17:00:00,950,13320,7150,9772,1710,,
2017-04-15 18:00:00,630,18040,7410,9143,1130,,
2017-04-15 19:00:00,570,21090,10150,12113,1280,,
2017-04-15 20:00:00,490,16100,7430,8549,730,,
2017-04-15 21:00:00,490,12210,4970,7040,1350,,
2017-04-15 22:00:00,450,14150,5750,7544,1170,,
2017-04-15 23:00:00,400,15540,5790,7369,1030,,
2017-04-16 00:00:00,250,12210,9950,11422,960,,
2017-04-16 01:00:00,370,9990,7290,8593,850,,
2017-04-16 02:00:00,420,8050,7160,8295,740,,
2017-04-16 03:00:00,340,6660,7730,8558,540,,
2017-04-16 04:00:00,450,8050,8890,10439,1010,,
2017-04-16 05:00:00,460,8880,7450,8217,500,,
2017-04-16 06:00:00,410,14990,7490,8671,770,,
2017-04-16 07:00:00,360,18870,10050,12887,1850,,
2017-04-16 08:00:00,530,16370,8740,12742,2610,,
2017-04-16 09:00:00,940,14430,12650,18369,3730,,
2017-04-16 10:00:00,1230,10550,11130,15699,2980,,
2017-04-16 11:00:00,1280,7770,12480,17831,3490,,
2017-04-16 12:00:00,1410,8600,9080,11917,1850,,
2017-04-16 13:00:00,1370,8880,9740,12914,2070,,
2017-04-16 14:00:00,1640,13320,7410,9495,1360,,
2017-04-16 15:00:00,1460,16650,6950,8683,1130,,
2017-04-16 16:00:00,1470,13320,8760,11520,1800,,
2017-04-16 17:00:00,1230,11100,10430,13313,1880,,
2017-04-16 18:00:00,1110,15540,14740,16841,1370,,
2017-04-16 19:00:00,660,18870,17990,19983,1300,,
2017-04-16 20:00:00,740,19430,21830,23609,1160,,
2017-04-16 21:00:00,780,19980,15480,17519,1330,,
2017-04-16 22:00:00,500,17210,10130,12215,1360,,
2017-04-16 23:00:00,490,15540,9650,11260,1050,,
2017-04-17 00:00:00,960,17480,6140,7765,1060,,
2017-04-17 01:00:00,770,18870,5770,7947,1420,,
2017-04-17 02:00:00,820,14990,9170,10765,1040,,
2017-04-17 03:00:00,780,12210,5610,7435,1190,,
2017-04-17 04:00:00,880,16100,5400,6719,860,,
2017-04-17 05:00:00,830,18870,7420,8800,900,,
2017-04-17 06:00:00,790,24700,11520,13498,1290,,
2017-04-17 07:00:00,770,28860,15820,21432,3660,,
2017-04-17 08:00:00,780,22480,9900,14009,2680,,
2017-04-17 09:00:00,940,17760,11170,15954,3120,,
2017-04-17 10:00:00,1110,17760,11640,16976,3480,,
2017-04-17 11:00:00,1390,17760,8820,13159,2830,,
2017-04-17 12:00:00,1020,13320,8830,12709,2530,,
2017-04-17 13:00:00,1090,9990,10120,13953,2500,,
2017-04-17 14:00:00,990,8050,4450,6627,1420,,
2017-04-17 15:00:00,1620,6660,15570,20645,3310,,
2017-04-17 16:00:00,4400,19150,25490,31853,4150,,
2017-04-17 17:00:00,1450,27750,28180,32642,2910,,
2017-04-17 18:00:00,1050,34410,27390,30533,2050,,
2017-04-17 19:00:00,980,38850,29010,32184,2070,,
2017-04-17 20:00:00,830,39960,13440,14989,1010,,
2017-04-17 21:00:00,640,41070,13390,14831,940,,
2017-04-17 22:00:00,740,35240,12190,14076,1230,,
2017-04-17 23:00:00,690,31080,12470,14172,1110,,
2017-04-18 00:00:00,790,25250,7050,8292,810,,
2017-04-18 01:00:00,980,21090,7210,8682,960,,
2017-04-18 02:00:00,940,21650,6620,7739,730,,
2017-04-18 03:00:00,930,22200,7090,8608,990,,
2017-04-18 04:00:00,940,23030,8210,9621,920,,
2017-04-18 05:00:00,1070,23310,14720,16253,1000,,
2017-04-18 06:00:00,1010,33300,33500,43988,6840,,
2017-04-18 07:00:00,1050,39960,30320,38646,5430,,
2017-04-18 08:00:00,1300,45790,27220,34825,4960,,
2017-04-18 09:00:00,1130,49950,10130,12967,1850,,
2017-04-18 10:00:00,1040,40790,5070,7201,1390,,
2017-04-18 11:00:00,1340,34410,4420,6199,1160,,
2017-04-18 12:00:00,990,43570,3700,4896,780,,
2017-04-18 13:00:00,810,49950,4700,7997,2150,,
2017-04-18 14:00:00,890,53280,4220,5784,1020,,
2017-04-18 15:00:00,780,55500,5800,7763,1280,,
2017-04-18 16:00:00,770,54110,6590,9519,1910,,
2017-04-18 17:00:00,900,53280,9230,11944,1770,,
2017-04-18 18:00:00,540,51340,9150,10576,930,,
2017-04-18 19:00:00,620,49950,8830,10639,1180,,
2017-04-18 20:00:00,450,49950,13020,14983,1280,,
2017-04-18 21:00:00,370,49950,10970,13653,1750,,
2017-04-18 22:00:00,340,43290,12270,14125,1210,,
2017-04-18 23:00:00,270,38850,21640,23480,1200,,
2017-04-19 00:00:00,450,36910,15710,17443,1130,,
2017-04-19 01:00:00,310,35520,10380,11622,810,,
2017-04-19 02:00:00,270,34970,9630,11087,950,,
2017-04-19 03:00:00,330,34410,9810,11481,1090,,
2017-04-19 04:00:00,210,34410,7560,8940,900,,
2017-04-19 05:00:00,230,34410,9110,10689,1030,,
2017-04-19 06:00:00,280,41070,16160,19533,2200,,
2017-04-19 07:00:00,260,45510,16470,22787,4120,,
2017-04-19 08:00:00,340,49950,20010,29562,6230,,
2017-04-19 09:00:00,1090,53280,11210,15641,2890,,
2017-04-19 10:00:00,2900,49120,6790,9519,1780,,
2017-04-19 11:00:00,3040,46620,5890,8159,1480,,
2017-04-19 12:00:00,2370,47180,4550,6712,1410,,
2017-04-19 13:00:00,2240,47730,7750,10648,1890,,
2017-04-19 14:00:00,1870,54950,8060,10743,1750,,
2017-04-19 15:00:00,1150,59940,7330,10213,1880,,
2017-04-19 16:00:00,1000,58000,9520,12602,2010,,
2017-04-19 17:00:00,840,56610,10820,13565,1790,,
2017-04-19 18:00:00,650,58550,10270,12739,1610,,
2017-04-19 19:00:00,300,59940,10660,12454,1170,,
2017-04-19 20:00:00,220,55500,8470,10233,1150,,
2017-04-19 21:00:00,150,52170,9480,10691,790,,
2017-04-19 22:00:00,110,46340,8690,9656,630,,
2017-04-19 23:00:00,140,42180,6740,8243,980,,
2017-04-20 00:00:00,740,49400,8900,10464,1020,,
2017-04-20 01:00:00,760,54390,6990,8201,790,,
2017-04-20 02:00:00,770,47730,6180,7437,820,,
2017-04-20 03:00:00,790,43290,3850,5276,930,,
2017-04-20 04:00:00,480,40520,4160,5111,620,,
2017-04-20 05:00:00,770,38850,5680,7259,1030,,
2017-04-20 06:00:00,770,42180,9240,11893,1730,,
2017-04-20 07:00:00,900,44400,12030,15863,2500,,
2017-04-20 08:00:00,900,44400,6850,9947,2020,,
2017-04-20 09:00:00,1250,44400,4540,6748,1440,,
2017-04-20 10:00:00,1330,42460,3580,5435,1210,,
2017-04-20 11:00:00,1590,41070,3610,5465,1210,,
2017-04-20 12:00:00,770,41900,3750,5421,1090,,
2017-04-20 13:00:00,850,42180,4020,5277,820,,
2017-04-20 14:00:00,950,43010,3290,4793,980,,
2017-04-20 15:00:00,970,43290,3330,5124,1170,,
2017-04-20 16:00:00,1030,43290,4520,6467,1270,,
2017-04-20 17:00:00,920,43290,7640,10231,1690,,
2017-04-20 18:00:00,850,48010,14640,17001,1540,,
2017-04-20 19:00:00,640,51060,39280,42270,1950,,
2017-04-20 20:00:00,730,54670,49660,53309,2380,,
2017-04-20 21:00:00,560,57720,19460,21392,1260,,
2017-04-20 22:00:00,450,50510,14190,16015,1190,,
2017-04-20 23:00:00,400,45510,9870,11419,1010,,
2017-04-21 00:00:00,870,43010,7930,9310,900,,
2017-04-21 01:00:00,740,41070,8510,9660,750,,
2017-04-21 02:00:00,760,37740,5220,6615,910,,
2017-04-21 03:00:00,750,35520,3790,4817,670,,
2017-04-21 04:00:00,640,38850,4560,5557,650,,
2017-04-21 05:00:00,670,41070,7080,8736,1080,,
2017-04-21 06:00:00,690,37190,10480,12688,1440,,
2017-04-21 07:00:00,760,34410,9580,12355,1810,,
2017-04-21 08:00:00,920,33020,6270,9597,2170,,
2017-04-21 09:00:00,1150,32190,4420,6766,1530,,
2017-04-21 10:00:00,1240,33580,4640,6771,1390,,
2017-04-21 11:00:00,1240,34410,4520,6391,1220,,
2017-04-21 12:00:00,820,32470,4010,5942,1260,,
2017-04-21 13:00:00,840,31080,4800,6640,1200,,
2017-04-21 14:00:00,990,32470,4860,7482,1710,,
2017-04-21 15:00:00,970,33300,4300,6109,1180,,
2017-04-21 16:00:00,850,39130,5160,7015,1210,,
2017-04-21 17:00:00,860,43290,11920,14113,1430,,
2017-04-21 18:00:00,680,47730,16150,18987,1850,,
2017-04-21 19:00:00,490,51060,21150,23557,1570,,
2017-04-21 20:00:00,490,46070,22260,23778,990,,
2017-04-21 21:00:00,480,42180,26250,27722,960,,
2017-04-21 22:00:00,630,38850,19900,21219,860,,
2017-04-21 23:00:00,510,36630,13820,15139,860,,
2017-04-22 00:00:00,880,38020,18480,19937,950,,
2017-04-22 01:00:00,880,38850,15680,17336,1080,,
2017-04-22 02:00:00,630,42740,12990,13895,590,,
2017-04-22 03:00:00,750,45510,9730,10650,600,,
2017-04-22 04:00:00,710,40790,8270,9558,840,,
2017-04-22 05:00:00,680,37740,9960,11417,950,,
2017-04-22 06:00:00,590,38850,14870,16204,870,,
2017-04-22 07:00:00,570,39960,12430,14101,1090,,
2017-04-22 08:00:00,820,43010,9280,12500,2100,,
2017-04-22 09:00:00,1250,45510,7900,11028,2040,,
2017-04-22 10:00:00,1300,44120,7940,12969,3280,,
2017-04-22 11:00:00,1150,43290,6130,8675,1660,,
2017-04-22 12:00:00,940,34130,4840,7048,1440,,
2017-04-22 13:00:00,1000,27750,11290,16334,3290,,
2017-04-22 14:00:00,870,29690,10730,14410,2400,,
2017-04-22 15:00:00,1120,31080,9620,12978,2190,,
2017-04-22 16:00:00,1860,36910,10460,13005,1660,,
2017-04-22 17:00:00,1040,41070,12250,14657,1570,,
2017-04-22 18:00:00,980,42180,22870,25538,1740,,
2017-04-22 19:00:00,1570,43290,23070,25125,1340,,
2017-04-22 20:00:00,1140,38300,11330,12725,910,,
2017-04-22 21:00:00,830,34410,10170,11673,980,,
2017-04-22 22:00:00,900,29970,11070,12925,1210,,
2017-04-22 23:00:00,800,26640,13290,14363,700,,
2017-04-23 00:00:00,950,24700,11990,12879,580,,
2017-04-23 01:00:00,930,23310,11430,13239,1180,,
2017-04-23 02:00:00,810,21920,10270,11865,1040,,
2017-04-23 03:00:00,750,21090,9410,10606,780,,
2017-04-23 04:00:00,660,23590,8010,9283,830,,
2017-04-23 05:00:00,890,25530,6960,8202,810,,
2017-04-23 06:00:00,770,31360,16050,18243,1430,,
2017-04-23 07:00:00,1070,35520,12390,14905,1640,,
2017-04-23 08:00:00,1240,33580,8870,11201,1520,,
2017-04-23 09:00:00,1470,32190,6130,8154,1320,,
2017-04-23 10:00:00,2080,23030,7440,10047,1700,,
2017-04-23 11:00:00,2640,16650,7260,9376,1380,,
2017-04-23 12:00:00,1080,21090,,,,,
2017-04-23 13:00:00,930,24420,,,,,
2017-04-23 14:00:00,1080,25530,,,,,
2017-04-23 15:00:00,1250,26640,,,,,
2017-04-23 16:00:00,750,27750,,,,,
2017-04-23 17:00:00,580,28860,,,,,
2017-04-23 18:00:00,70,31360,,,,,
2017-04-23 19:00:00,-10,33300,,,,,
2017-04-23 20:00:00,,35240,,,,,
2017-04-23 21:00:00,,36630,,,,,
2017-04-23 22:00:00,,32190,,,,,
2017-04-23 23:00:00,,28860,,,,,
2017-04-24 00:00:00,330,33580,,,,,
2017-04-24 01:00:00,490,36630,,,,,
2017-04-24 02:00:00,340,38020,,,,,
2017-04-24 03:00:00,380,38850,,,,,
2017-04-24 04:00:00,430,40240,,,,,
2017-04-24 05:00:00,410,41070,,,,,
2017-04-24 06:00:00,500,41070,,,,,
2017-04-24 07:00:00,450,41070,,,,,
2017-04-24 08:00:00,420,45510,,,,,
2017-04-24 09:00:00,580,48840,,,,,
2017-04-24 10:00:00,760,40240,,,,,
2017-04-24 11:00:00,790,34410,,,,,
2017-04-24 12:00:00,200,40240,,,,,
2017-04-24 13:00:00,170,44400,,,,,
2017-04-24 14:00:00,150,42460,,,,,
2017-04-24 15:00:00,360,41070,,,,,
2017-04-24 16:00:00,500,37190,,,,,
2017-04-24 17:00:00,490,34410,,,,,
2017-04-24 18:00:00,390,34410,,,,,
2017-04-24 19:00:00,430,34410,,,,,
2017-04-24 20:00:00,190,38300,,,,,
2017-04-24 21:00:00,60,41070,,,,,
2017-04-24 22:00:00,-20,31080,,,,,
2017-04-24 23:00:00,-40,24420,,,,,
2017-04-25 00:00:00,210,27750,,,,,
2017-04-25 01:00:00,290,29970,,,,,
2017-04-25 02:00:00,200,23590,,,,,
2017-04-25 03:00:00,50,18870,,,,,
2017-04-25 04:00:00,80,27470,,,,,
2017-04-25 05:00:00,100,33300,,,,,
2017-04-25 06:00:00,270,29140,,,,,
2017-04-25 07:00:00,270,26640,,,,,
2017-04-25 08:00:00,440,26640,,,,,
2017-04-25 09:00:00,190,26640,,,,,
2017-04-25 10:00:00,160,27200,,,,,
2017-04-25 11:00:00,290,27750,,,,,
2017-04-25 12:00:00,360,27200,,,,,
2017-04-25 13:00:00,760,26640,,,,,
2017-04-25 14:00:00,840,26090,,,,,
2017-04-25 15:00:00,650,25530,,,,,
2017-04-25 16:00:00,610,26090,,,,,
2017-04-25 17:00:00,480,26640,,,,,
2017-04-25 18:00:00,410,22760,,,,,
2017-04-25 19:00:00,370,19980,,,,,
2017-04-25 20:00:00,360,14990,,,,,
2017-04-25 21:00:00,250,11100,,,,,
2017-04-25 22:00:00,350,8330,,,,,
2017-04-25 23:00:00,560,6660,,,,,
2017-04-26 00:00:00,780,7220,,,,,
2017-04-26 01:00:00,640,7770,,,,,
2017-04-26 02:00:00,740,11100,,,,,
2017-04-26 03:00:00,740,13320,,,,,
2017-04-26 04:00:00,770,16650,,,,,
2017-04-26 05:00:00,740,18870,,,,,
2017-04-26 06:00:00,650,13600,,,,,
2017-04-26 07:00:00,770,9990,,,,,
2017-04-26 08:00:00,880,14430,,,,,
2017-04-26 09:00:00,880,17760,,,,,
2017-04-26 10:00:00,960,15820,,,,,
2017-04-26 11:00:00,960,14430,,,,,
2017-04-26 12:00:00,790,11100,,,,,
2017-04-26 13:00:00,880,8880,,,,,
2017-04-26 14:00:00,890,9440,,,,,
2017-04-26 15:00:00,690,9990,,,,,
2017-04-26 16:00:00,660,15260,,,,,
2017-04-26 17:00:00,590,18870,,,,,
2017-04-26 18:00:00,560,21370,,,,,
2017-04-26 19:00:00,660,23310,,,,,
2017-04-26 20:00:00,610,20260,,,,,
2017-04-26 21:00:00,720,17760,,,,,
2017-04-26 22:00:00,600,14430,,,,,
2017-04-26 23:00:00,690,12210,,,,,
2017-04-27 00:00:00,790,14990,,,,,
2017-04-27 01:00:00,800,16650,,,,,
2017-04-27 02:00:00,900,17760,,,,,
2017-04-27 03:00:00,850,18870,,,,,
2017-04-27 04:00:00,860,24700,,,,,
2017-04-27 05:00:00,990,28860,,,,,
2017-04-27 06:00:00,800,23030,,,,,
2017-04-27 07:00:00,1000,18870,,,,,
2017-04-27 08:00:00,1210,20810,,,,,
2017-04-27 09:00:00,1550,22200,,,,,
2017-04-27 10:00:00,1820,16930,,,,,
2017-04-27 11:00:00,1760,13320,,,,,
2017-04-27 12:00:00,1510,,,,,,
2017-04-27 13:00:00,,,,,,,
2017-04-27 14:00:00,,,,,,,
2017-04-27 15:00:00,1280,,,,,,
2017-04-27 16:00:00,950,,,,,,
2017-04-27 17:00:00,830,12210,,,,,
2017-04-27 18:00:00,680,13040,,,,,
2017-04-27 19:00:00,860,26640,,,,,
2017-04-27 20:00:00,870,26360,,,,,
2017-04-27 21:00:00,870,17760,,,,,
2017-04-27 22:00:00,860,18040,,,,,
2017-04-27 23:00:00,980,21090,,,,,
2017-04-28 00:00:00,330,20810,,,,,
2017-04-28 01:00:00,470,14430,,,,,
2017-04-28 02:00:00,340,14150,,,,,
2017-04-28 03:00:00,480,8880,,,,,
2017-04-28 04:00:00,450,8880,,,,,
2017-04-28 05:00:00,540,11100,,,,,
2017-04-28 06:00:00,570,11660,,,,,
2017-04-28 07:00:00,640,18870,,,,,
2017-04-28 08:00:00,490,19430,,,,,
2017-04-28 09:00:00,280,26640,,,,,
2017-04-28 10:00:00,90,26090,,,,,
2017-04-28 11:00:00,1050,16650,,,,,
2017-04-28 12:00:00,440,16930,,,,,
2017-04-28 13:00:00,20,24420,4620,6843,1450,,
2017-04-28 14:00:00,-70,24420,4510,6657,1400,,
2017-04-28 15:00:00,,22200,4950,7158,1440,,
2017-04-28 16:00:00,,22200,4460,6085,1060,,
2017-04-28 17:00:00,,21090,7270,9739,1610,,
2017-04-28 18:00:00,,21370,6260,8207,1270,,
2017-04-28 19:00:00,,25530,7780,10049,1480,,
2017-04-28 20:00:00,,24700,10650,12490,1200,,
2017-04-28 21:00:00,,13320,10520,12421,1240,,
2017-04-28 22:00:00,,13320,10480,12458,1290,,
2017-04-28 23:00:00,,9990,11000,12779,1160,,
2017-04-29 00:00:00,370,10270,8240,10080,1200,,
2017-04-29 01:00:00,330,13320,10150,11929,1160,,
2017-04-29 02:00:00,260,13040,7980,9682,1110,,
2017-04-29 03:00:00,460,7770,6720,8146,930,,
2017-04-29 04:00:00,280,7770,7240,8375,740,,
2017-04-29 05:00:00,340,7770,13960,15555,1040,,
2017-04-29 06:00:00,370,7770,20490,25688,3390,,
2017-04-29 07:00:00,390,8880,12300,18433,4000,,
2017-04-29 08:00:00,670,8880,12570,18611,3940,,
2017-04-29 09:00:00,960,11100,16810,24139,4780,,
2017-04-29 10:00:00,1060,11100,17370,24362,4560,,
2017-04-29 11:00:00,980,12210,12060,17764,3720,,
2017-04-29 12:00:00,1710,12210,9860,13264,2220,,
2017-04-29 13:00:00,2000,15540,8460,10745,1490,,
2017-04-29 14:00:00,1800,15540,7560,10182,1710,,
2017-04-29 15:00:00,1700,14430,7930,10629,1760,,
2017-04-29 16:00:00,1700,14430,8130,10752,1710,,
2017-04-29 17:00:00,1670,16650,8460,11803,2180,,
2017-04-29 18:00:00,1560,16930,8400,10823,1580,,
2017-04-29 19:00:00,1530,18870,8160,10291,1390,,
2017-04-29 20:00:00,1550,18590,7310,9058,1140,,
2017-04-29 21:00:00,1410,16650,9470,11816,1530,,
2017-04-29 22:00:00,1480,16930,8550,9761,790,,
2017-04-29 23:00:00,1310,18870,6030,7839,1180,,
2017-04-30 00:00:00,740,18590,3890,4994,720,,
2017-04-30 01:00:00,850,12210,3320,4669,880,,
2017-04-30 02:00:00,830,13320,2710,4151,940,,
2017-04-30 03:00:00,810,32190,1720,3468,1140,,
2017-04-30 04:00:00,870,31640,2120,3561,940,,
2017-04-30 05:00:00,880,24420,2640,3667,670,,
2017-04-30 06:00:00,880,24140,3630,4749,730,,
2017-04-30 07:00:00,820,18870,4260,6115,1210,,
2017-04-30 08:00:00,730,18590,6760,9459,1760,,
2017-04-30 09:00:00,760,15540,6450,9425,1940,,
2017-04-30 10:00:00,880,15260,4960,7505,1660,,
2017-04-30 11:00:00,960,13320,4910,8161,2120,,
2017-04-30 12:00:00,,13040,5150,7082,1260,,
2017-04-30 13:00:00,200,12210,6740,9515,1810,,
2017-04-30 14:00:00,360,11930,4240,6003,1150,,
2017-04-30 15:00:00,140,6660,4320,6083,1150,,
2017-04-30 16:00:00,310,6380,3320,4485,760,,
2017-04-30 17:00:00,100,4440,3350,4914,1020,,
2017-04-30 18:00:00,160,4720,4160,5693,1000,,
2017-04-30 19:00:00,160,11100,5330,6802,960,,
2017-04-30 20:00:00,230,11380,5510,6691,770,,
2017-04-30 21:00:00,290,15540,5760,7508,1140,,
2017-04-30 22:00:00,150,15540,6570,8119,1010,,
2017-04-30 23:00:00,150,16650,7130,9001,1220,,
2017-05-01 00:00:00,,16650,6070,7220,750,,
2017-05-01 01:00:00,190,15540,5100,6173,700,,
2017-05-01 02:00:00,240,15260,8010,9620,1050,,
2017-05-01 03:00:00,280,8880,8920,10453,1000,,
2017-05-01 04:00:00,120,9440,10520,11900,900,,
2017-05-01 05:00:00,20,15540,11590,12970,900,,
2017-05-01 06:00:00,340,15540,14340,17238,1890,,
2017-05-01 07:00:00,30,15540,8810,12107,2150,,
2017-05-01 08:00:00,470,15540,5940,8301,1540,,
2017-05-01 09:00:00,570,14430,4510,6641,1390,,
2017-05-01 10:00:00,770,14710,4120,5623,980,,
2017-05-01 11:00:00,1340,18870,5110,7487,1550,,
2017-05-01 12:00:00,1180,18870,4270,5911,1070,,
2017-05-01 13:00:00,900,23310,5680,7597,1250,,
2017-05-01 14:00:00,830,23310,7860,10191,1520,,
2017-05-01 15:00:00,650,23310,9750,13001,2120,,
2017-05-01 16:00:00,660,23030,9430,12972,2310,,
2017-05-01 17:00:00,1130,19980,11510,14776,2130,,
2017-05-01 18:00:00,580,19700,11090,19845,5710,,
2017-05-01 19:00:00,320,15540,9880,12226,1530,,
2017-05-01 20:00:00,210,15540,12710,14581,1220,,
2017-05-01 21:00:00,60,17760,11860,13531,1090,,
2017-05-01 22:00:00,50,17480,8740,10273,1000,,
2017-05-01 23:00:00,50,14430,7880,9383,980,,
2017-05-02 00:00:00,,14150,7890,9791,1240,,
2017-05-02 01:00:00,,13320,14390,16123,1130,,
2017-05-02 02:00:00,,13040,10120,11669,1010,,
2017-05-02 03:00:00,,12210,10980,11839,560,,
2017-05-02 04:00:00,,12490,11240,12789,1010,,
2017-05-02 05:00:00,,16650,13840,15297,950,,
2017-05-02 06:00:00,,16370,13640,16431,1820,,
2017-05-02 07:00:00,,13320,15050,21643,4300,,
2017-05-02 08:00:00,20,13600,11500,16652,3360,,
2017-05-02 09:00:00,630,18870,8440,12917,2920,,
2017-05-02 10:00:00,680,19150,9800,13879,2660,,
2017-05-02 11:00:00,390,21090,11330,17141,3790,,
2017-05-02 12:00:00,960,20810,6380,9431,1990,,
2017-05-02 13:00:00,940,12210,5010,7433,1580,,
2017-05-02 14:00:00,940,12210,7180,9955,1810,,
2017-05-02 15:00:00,1210,11100,19120,25084,3890,,
2017-05-02 16:00:00,1120,11380,18240,22809,2980,,
2017-05-02 17:00:00,1040,14430,26820,32508,3710,,
2017-05-02 18:00:00,1290,14430,43060,50328,4740,,
2017-05-02 19:00:00,1910,13320,51530,55348,2490,,
2017-05-02 20:00:00,1490,13600,33210,34667,950,,
2017-05-02 21:00:00,990,16650,23890,26113,1450,,
2017-05-02 22:00:00,760,16650,14440,15805,890,,
2017-05-02 23:00:00,780,15540,13210,14437,800,,
2017-05-03 00:00:00,1140,15540,12580,14098,990,,
2017-05-03 01:00:00,1100,18870,16960,18478,990,,
2017-05-03 02:00:00,980,18590,15650,17199,1010,,
2017-05-03 03:00:00,1130,14430,11610,13067,950,,
2017-05-03 04:00:00,970,14710,8090,9945,1210,,
2017-05-03 05:00:00,970,18870,10340,12088,1140,,
2017-05-03 06:00:00,1120,19430,17710,21083,2200,,
2017-05-03 07:00:00,1090,27750,22650,30592,5180,,
2017-05-03 08:00:00,1360,28310,18220,25304,4620,,
2017-05-03 09:00:00,1570,37740,14640,20298,3690,,
2017-05-03 10:00:00,1670,37740,12560,17528,3240,,
2017-05-03 11:00:00,2020,35520,10460,14232,2460,,
2017-05-03 12:00:00,1120,35800,10170,13175,1960,,
