Data,DiÛxido de Enxofre,PartÌculas < 10 µm,Ozono,DiÛxido de Azoto,”xidos de Azoto,MonÛxido de Azoto,PartÌculas < 2.5 µm,,
(Hora UTC),µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,,
2017-11-26 17:00:00,3990,26360,48450,5900,6467,370,7500,,
2017-11-26 18:00:00,5990,19980,49250,6960,7221,170,16000,,
2017-11-26 19:00:00,5320,19700,46200,5820,6387,370,15750,,
2017-11-26 20:00:00,6650,15540,37000,8100,8284,120,9000,,
2017-11-26 21:00:00,7320,15540,35750,8570,8723,100,9000,,
2017-11-26 22:00:00,5990,12210,32450,9230,9460,150,5000,,
2017-11-26 23:00:00,3990,12210,27650,9230,9721,320,5000,,
2017-11-27 00:00:00,0,12210,27250,7670,7992,210,3000,,
2017-11-27 01:00:00,0,11930,24800,7190,7466,180,3000,,
2017-11-27 02:00:00,670,7770,30900,5940,6201,170,1000,,
2017-11-27 03:00:00,0,7770,37400,3900,3900,0,1000,,
2017-11-27 04:00:00,670,4440,33400,4810,5239,280,1000,,
2017-11-27 05:00:00,0,4720,30500,5940,6170,150,1250,,
2017-11-27 06:00:00,0,12210,31450,6470,6853,250,4000,,
2017-11-27 07:00:00,0,12210,27400,8710,9584,570,4250,,
2017-11-27 08:00:00,0,13320,28200,8110,9797,1100,11000,,
2017-11-27 09:00:00,0,13320,30100,9090,12141,1990,11000,,
2017-11-27 10:00:00,0,26640,36950,6420,7938,990,13000,,
2017-11-27 11:00:00,0,26920,44300,6730,9137,1570,12750,,
2017-11-27 12:00:00,0,33300,47200,6090,7961,1220,11000,,
2017-11-27 13:00:00,0,33300,48000,5760,7079,860,10750,,
2017-11-27 14:00:00,0,34410,50550,6780,7961,770,6000,,
2017-11-27 15:00:00,0,34130,54200,6180,6640,300,6500,,
2017-11-27 16:00:00,0,27750,50600,7520,8149,410,15000,,
2017-11-27 17:00:00,0,28030,34400,14500,14929,280,15000,,
2017-11-27 18:00:00,670,31080,32800,13160,13497,220,12000,,
2017-11-27 19:00:00,1330,30800,27300,14050,14449,260,11750,,
2017-11-27 20:00:00,670,25530,33900,11850,12203,230,10000,,
2017-11-27 21:00:00,670,25530,40200,8190,8527,220,10250,,
2017-11-27 22:00:00,1330,29970,32950,8780,9700,600,15000,,
2017-11-27 23:00:00,1330,30250,37650,7560,7943,250,15000,,
2017-11-28 00:00:00,0,36630,41350,6060,6106,30,13000,,
2017-11-28 01:00:00,0,36080,35500,6160,6528,240,12750,,
2017-11-28 02:00:00,0,24420,17900,9870,10085,140,7000,,
2017-11-28 03:00:00,0,24140,17000,9580,10454,570,7500,,
2017-11-28 04:00:00,670,22200,13950,10300,10699,260,17000,,
2017-11-28 05:00:00,0,22200,13150,10010,10485,310,16750,,
2017-11-28 06:00:00,670,25530,26800,6790,7419,410,11000,,
2017-11-28 07:00:00,0,25810,31900,6610,8680,1350,11000,,
2017-11-28 08:00:00,0,32190,30650,9640,12553,1900,15000,,
2017-11-28 09:00:00,0,32190,39250,7350,8469,730,15000,,
2017-11-28 10:00:00,1330,25530,39470,,,,19000,,
2017-11-28 11:00:00,890,25530,42350,7820,11837,2620,18750,,
2017-11-28 12:00:00,0,28860,44800,6740,8089,880,13000,,
2017-11-28 13:00:00,0,28860,43500,6090,7286,780,13000,,
2017-11-28 14:00:00,0,29970,40850,6950,8192,810,14000,,
2017-11-28 15:00:00,0,29970,37050,8050,8709,430,14000,,
2017-11-28 16:00:00,0,28860,31600,8600,10762,1410,15000,,
2017-11-28 17:00:00,0,28860,26450,10070,11772,1110,15000,,
2017-11-28 18:00:00,0,27750,27900,9170,14046,3180,14000,,
2017-11-28 19:00:00,0,27470,26700,8420,8803,250,13750,,
2017-11-28 20:00:00,0,22200,21450,8000,8199,130,13000,,
2017-11-28 21:00:00,0,21920,22150,5470,5531,40,13000,,
2017-11-28 22:00:00,0,11100,25350,4590,4835,160,6000,,
2017-11-28 23:00:00,0,11100,29350,4650,4957,200,6250,,
2017-11-29 00:00:00,2660,16650,31850,3220,3864,420,14000,,
2017-11-29 01:00:00,2660,16370,29700,3330,3391,40,13750,,
2017-11-29 02:00:00,3990,8880,26350,3490,3781,190,8000,,
2017-11-29 03:00:00,5990,9160,28200,2810,3009,130,8000,,
2017-11-29 04:00:00,2000,12210,28000,2920,3027,70,8000,,
2017-11-29 05:00:00,3990,13040,25000,4300,4484,120,8250,,
2017-11-29 06:00:00,4660,34410,23700,6650,6849,130,19000,,
2017-11-29 07:00:00,3330,35240,33450,8010,8179,110,19250,,
2017-11-29 08:00:00,8650,54390,31350,11760,13048,840,27000,,
2017-11-29 09:00:00,5990,54110,36950,12080,15346,2130,27000,,
2017-11-29 10:00:00,3330,27750,47550,7830,10283,1600,22000,,
2017-11-29 11:00:00,2660,27470,59950,3940,5381,940,21750,,
2017-11-29 12:00:00,0,19980,64900,3690,4610,600,15000,,
2017-11-29 13:00:00,0,19700,66850,3930,4973,680,14750,,
2017-11-29 14:00:00,0,11100,68650,4260,4981,470,8000,,
2017-11-29 15:00:00,0,11380,71400,4460,5119,430,8000,,
2017-11-29 16:00:00,0,18870,71650,4190,4589,260,4000,,
2017-11-29 17:00:00,0,18870,61950,5960,6343,250,4250,,
2017-11-29 18:00:00,0,17760,55750,9440,9977,350,9000,,
2017-11-29 19:00:00,0,18040,51650,11460,11659,130,9250,,
2017-11-29 20:00:00,0,26640,49550,10970,11583,400,14000,,
2017-11-29 21:00:00,1330,26640,47100,9950,10042,60,14000,,
2017-11-29 22:00:00,0,24420,45150,8220,8787,370,14000,,
2017-11-29 23:00:00,0,24420,40400,8520,8535,10,14000,,
2017-11-30 00:00:00,0,27750,37000,7480,8155,440,12000,,
2017-11-30 01:00:00,0,28030,32100,8140,8477,220,12000,,
2017-11-30 02:00:00,0,28860,34400,7380,7564,120,7000,,
2017-11-30 03:00:00,0,28580,38000,7240,7547,200,7250,,
2017-11-30 04:00:00,0,22200,37650,7200,7522,210,16000,,
2017-11-30 05:00:00,0,22480,36600,7310,7678,240,16250,,
2017-11-30 06:00:00,0,27750,27500,8460,8782,210,22000,,
2017-11-30 07:00:00,0,27470,30100,9100,10158,690,21750,,
2017-11-30 08:00:00,0,21090,36650,10810,13601,1820,16000,,
2017-11-30 09:00:00,0,21090,45150,6130,8016,1230,16000,,
2017-11-30 10:00:00,0,13320,51150,3960,5693,1130,13000,,
2017-11-30 11:00:00,0,13040,57650,3560,4679,730,12750,,
2017-11-30 12:00:00,890,7770,64950,2940,3446,330,7000,,
2017-11-30 13:00:00,0,8050,67250,2620,3249,410,7000,,
2017-11-30 14:00:00,670,14430,71050,2390,3525,740,4000,,
2017-11-30 15:00:00,670,14150,71550,3250,3741,320,4000,,
2017-11-30 16:00:00,1330,8880,68350,4070,4913,550,2000,,
2017-11-30 17:00:00,5320,8880,58700,6420,6911,320,2000,,
2017-11-30 18:00:00,2000,12210,46450,12430,12997,370,2000,,
2017-11-30 19:00:00,5320,12770,37300,13230,14181,620,2500,,
2017-11-30 20:00:00,8650,25530,30750,15760,15975,140,12000,,
2017-11-30 21:00:00,9980,25530,26550,16970,17522,360,12000,,
2017-11-30 22:00:00,9980,37740,28750,14280,14725,290,14000,,
2017-11-30 23:00:00,9310,37740,25400,13810,14592,510,14500,,
2017-12-01 00:00:00,5320,37740,20350,15800,16383,380,23000,,
2017-12-01 01:00:00,3330,37460,22800,14410,15882,960,23000,,
2017-12-01 02:00:00,3990,28860,19400,11960,12681,470,22000,,
2017-12-01 03:00:00,3330,29140,13200,12790,13541,490,22000,,
2017-12-01 04:00:00,3330,36630,11850,11340,12214,570,25000,,
2017-12-01 05:00:00,0,36630,6750,10170,11121,620,25000,,
2017-12-01 06:00:00,0,37740,5950,9430,11163,1130,24000,,
2017-12-01 07:00:00,0,37740,10900,13160,15077,1250,24250,,
2017-12-01 08:00:00,0,36630,12050,12240,20550,5420,28000,,
2017-12-01 09:00:00,0,36350,21950,12120,24877,8320,28000,,
2017-12-01 10:00:00,1330,18870,50050,8550,11310,1800,17000,,
2017-12-01 11:00:00,670,19150,68000,4470,5528,690,17000,,
2017-12-01 12:00:00,0,26640,75850,3640,4131,320,14000,,
2017-12-01 13:00:00,0,26640,78900,2660,2936,180,14500,,
2017-12-01 14:00:00,0,27750,80650,5470,6068,390,22000,,
2017-12-01 15:00:00,0,27470,79900,8180,9959,1160,21750,,
2017-12-01 16:00:00,0,24420,76750,9600,11195,1040,12000,,
2017-12-01 17:00:00,0,24140,68200,4370,4508,90,11750,,
2017-12-01 18:00:00,1770,14430,61150,5180,5487,200,7000,,
2017-12-01 19:00:00,0,14430,54150,6200,6307,70,7500,,
2017-12-01 20:00:00,670,15540,50150,7600,7815,140,16000,,
2017-12-01 21:00:00,3330,15540,50450,5920,6150,150,15750,,
2017-12-01 22:00:00,0,23310,47750,6100,6468,240,8000,,
2017-12-01 23:00:00,0,23310,43400,5850,6172,210,8500,,
2017-12-02 00:00:00,2660,23310,39550,6920,7150,150,21000,,
2017-12-02 01:00:00,3990,22760,38550,5650,5650,0,20750,,
2017-12-02 02:00:00,4660,13320,39350,4540,4770,150,,,
2017-12-02 03:00:00,3990,13320,37100,3760,3990,150,,,
2017-12-02 04:00:00,3990,15540,40800,3230,3399,110,,,
2017-12-02 05:00:00,4660,15540,38150,3740,3970,150,,,
2017-12-02 06:00:00,3330,12210,37450,3410,4008,390,,,
2017-12-02 07:00:00,1330,12490,37200,4200,4813,400,,,
2017-12-02 08:00:00,0,18870,40850,4470,5160,450,,,
2017-12-02 09:00:00,0,18590,53400,4340,5367,670,,,
2017-12-02 10:00:00,2660,9990,62400,4040,5083,680,,,
2017-12-02 11:00:00,1330,10550,66300,3640,4882,810,,,
2017-12-02 12:00:00,3550,18870,72150,2670,3222,360,,,
2017-12-02 13:00:00,2000,18590,76800,1930,2697,500,,,
2017-12-02 14:00:00,2660,11100,79300,1780,1979,130,,,
2017-12-02 15:00:00,3330,11100,76700,2360,2682,210,,,
2017-12-02 16:00:00,4660,11100,75950,2840,2932,60,,,
2017-12-02 17:00:00,5990,11100,62850,5100,5146,30,,,
2017-12-02 18:00:00,10640,14430,57050,9960,10389,280,,,
2017-12-02 19:00:00,12640,14430,39750,15270,15929,430,,,
2017-12-02 20:00:00,12640,16650,36800,15450,16263,530,,,
2017-12-02 21:00:00,13300,16650,44900,14410,15054,420,,,
2017-12-02 22:00:00,12640,22200,49050,7600,7600,0,,,
2017-12-02 23:00:00,11970,22480,45850,7930,7930,0,,,
2017-12-03 00:00:00,0,28860,37250,10050,10311,170,,,
2017-12-03 01:00:00,0,28860,35200,8870,9223,230,,,
2017-12-03 02:00:00,0,29970,32750,7690,8119,280,24000,,
2017-12-03 03:00:00,0,29690,37650,6260,6490,150,24000,,
2017-12-03 04:00:00,0,26640,34700,5110,5539,280,24000,,
2017-12-03 05:00:00,0,26360,28650,5680,6523,550,23500,,
2017-12-03 06:00:00,0,19980,32300,6020,6189,110,16000,,
2017-12-03 07:00:00,0,20260,46150,4410,4732,210,16000,,
2017-12-03 08:00:00,0,24420,44400,4270,4822,360,18000,,
2017-12-03 09:00:00,0,24420,47850,3480,4277,520,18000,,
2017-12-03 10:00:00,0,,53900,3120,4423,850,16000,,
2017-12-03 11:00:00,0,,61750,3350,4301,620,15500,,
2017-12-03 12:00:00,3550,21090,66250,3200,3783,380,9000,,
2017-12-03 13:00:00,1330,20810,67950,3400,4105,460,8750,,
2017-12-03 14:00:00,1330,15540,73000,4460,5395,610,6000,,
2017-12-03 15:00:00,2000,15540,74850,2930,3574,420,5750,,
2017-12-03 16:00:00,3990,13320,69750,3650,4294,420,3000,,
2017-12-03 17:00:00,2660,13600,57100,6640,6747,70,3250,,
2017-12-03 18:00:00,8650,16650,48500,14680,15431,490,7000,,
2017-12-03 19:00:00,12640,16650,37450,22600,23796,780,7250,,
2017-12-03 20:00:00,7320,15540,34600,22080,23583,980,11000,,
2017-12-03 21:00:00,7980,15540,29100,18340,19659,860,11000,,
2017-12-03 22:00:00,9310,19980,31350,16600,17290,450,12000,,
2017-12-03 23:00:00,8650,20260,16000,17110,18705,1040,12500,,
2017-12-04 00:00:00,0,24420,28150,13200,13997,520,20000,,
2017-12-04 01:00:00,0,24140,34000,10770,11184,270,19500,,
2017-12-04 02:00:00,0,17760,37950,6870,7161,190,11000,,
2017-12-04 03:00:00,0,17760,39000,6590,6943,230,11000,,
2017-12-04 04:00:00,0,13320,37000,5250,5618,240,10000,,
2017-12-04 05:00:00,0,13600,36400,5370,5753,250,10000,,
2017-12-04 06:00:00,0,19980,31850,6200,6353,100,9000,,
2017-12-04 07:00:00,0,19980,31900,8900,10801,1240,9500,,
2017-12-04 08:00:00,0,17760,33650,9910,12271,1540,,,
2017-12-04 09:00:00,0,17760,44850,9580,14272,3060,,,
2017-12-04 10:00:00,0,16650,56550,6790,8952,1410,,,
2017-12-04 11:00:00,670,16370,62500,5400,6949,1010,,,
2017-12-04 12:00:00,4430,9990,62650,4690,7005,1510,,,
2017-12-04 13:00:00,2660,9710,,3110,4413,850,,,
2017-12-04 14:00:00,670,4440,70000,,,,,,
2017-12-04 15:00:00,3330,4720,73600,4110,6195,1360,,,
2017-12-04 16:00:00,3330,13320,71850,5220,6830,1050,9000,,
2017-12-04 17:00:00,2000,13320,61550,9180,10790,1050,9000,,
2017-12-04 18:00:00,3330,18870,48650,15070,16711,1070,10000,,
2017-12-04 19:00:00,3330,18870,42000,14560,15695,740,10000,,
2017-12-04 20:00:00,2660,17760,49650,10820,12461,1070,8000,,
2017-12-04 21:00:00,5320,17760,47150,8180,9667,970,8250,,
2017-12-04 22:00:00,2660,19980,46900,6190,7754,1020,13000,,
2017-12-04 23:00:00,3990,19980,42100,7270,9125,1210,13000,,
2017-12-05 00:00:00,0,15540,40800,6800,8134,870,10000,,
2017-12-05 01:00:00,0,15540,43000,4750,5379,410,10000,,
2017-12-05 02:00:00,0,13320,40550,4800,5858,690,13000,,
2017-12-05 03:00:00,0,13320,36750,5400,6228,540,13250,,
2017-12-05 04:00:00,0,13320,33600,5360,6357,650,,,
2017-12-05 05:00:00,0,13600,27350,5870,7081,790,,,
2017-12-05 06:00:00,0,21090,25550,6670,8019,880,11000,,
2017-12-05 07:00:00,0,21090,20750,11950,16366,2880,11250,,
2017-12-05 08:00:00,0,25530,17000,11940,16295,2840,17000,,
2017-12-05 09:00:00,0,25530,24000,10910,17871,4540,17000,,
2017-12-05 10:00:00,0,,35300,9330,14742,3530,17000,,
2017-12-05 11:00:00,0,,45600,7580,11291,2420,16750,,
2017-12-05 12:00:00,2660,21090,59250,5980,8111,1390,13000,,
2017-12-05 13:00:00,2000,20810,67650,6410,8005,1040,12750,,
2017-12-05 14:00:00,670,12210,73450,4570,5398,540,7000,,
2017-12-05 15:00:00,1330,12490,72400,4460,4797,220,7000,,
2017-12-05 16:00:00,1330,18870,61950,5500,6558,690,7000,,
2017-12-05 17:00:00,670,19430,54050,8200,9381,770,7500,,
2017-12-05 18:00:00,670,31080,46200,17190,18187,650,22000,,
2017-12-05 19:00:00,1330,31360,35300,22740,24703,1280,22000,,
2017-12-05 20:00:00,670,36630,24100,29230,31867,1720,23000,,
2017-12-05 21:00:00,3990,36630,23850,27260,28962,1110,23000,,
2017-12-05 22:00:00,3990,37740,19200,27640,30078,1590,26000,,
2017-12-05 23:00:00,3330,37740,21850,22060,22888,540,25750,,
2017-12-06 00:00:00,0,35520,32750,17000,17583,380,19000,,
2017-12-06 01:00:00,0,35240,30050,15280,16123,550,19250,,
2017-12-06 02:00:00,0,31080,15750,15930,17034,720,24000,,
2017-12-06 03:00:00,0,31910,15400,12260,12919,430,24250,,
2017-12-06 04:00:00,0,47730,15400,11850,12509,430,29000,,
2017-12-06 05:00:00,0,47450,15150,10990,11143,100,29000,,
2017-12-06 06:00:00,0,43290,13650,10340,10739,260,32000,,
2017-12-06 07:00:00,0,43290,13850,15240,19319,2660,32250,,
2017-12-06 08:00:00,0,44400,12100,23310,38520,9920,33000,,
2017-12-06 09:00:00,0,44120,23200,18360,29170,7050,33000,,
2017-12-06 10:00:00,0,23310,41800,13430,18168,3090,20000,,
2017-12-06 11:00:00,0,22760,56850,9180,12216,1980,20000,,
2017-12-06 12:00:00,7090,,62450,8430,10945,1640,20000,,
2017-12-06 13:00:00,7980,,79050,5390,6908,990,19750,,
2017-12-06 14:00:00,5990,21090,85050,4760,5818,690,12000,,
2017-12-06 15:00:00,6650,21920,82900,6420,7999,1030,12500,,
2017-12-06 16:00:00,5990,42180,68750,9700,10191,320,22000,,
2017-12-06 17:00:00,5990,42460,55100,13480,13986,330,22500,,
2017-12-06 18:00:00,6210,54390,38950,26510,30037,2300,34000,,
2017-12-06 19:00:00,7320,54670,35600,24930,27399,1610,34250,,
2017-12-06 20:00:00,7980,61050,31000,22350,23101,490,41000,,
2017-12-06 21:00:00,7980,61050,23200,22850,23601,490,41000,,
2017-12-06 22:00:00,9980,47730,15200,24590,26200,1050,40000,,
2017-12-06 23:00:00,7320,48290,16250,23150,24913,1150,40000,,
2017-12-07 00:00:00,890,57720,16650,27800,37659,6430,42000,,
2017-12-07 01:00:00,0,57440,13550,18000,19043,680,41750,,
2017-12-07 02:00:00,0,52170,9300,18540,20748,1440,35000,,
2017-12-07 03:00:00,0,52450,10800,14560,16247,1100,35250,,
2017-12-07 04:00:00,0,59940,9250,11350,12454,720,38000,,
2017-12-07 05:00:00,0,59940,9700,11600,12827,800,38000,,
2017-12-07 06:00:00,0,58830,14900,12930,15843,1900,40000,,
2017-12-07 07:00:00,0,58550,7550,17430,27688,6690,40250,,
2017-12-07 08:00:00,0,52170,5350,18640,49766,20300,44000,,
2017-12-07 09:00:00,0,52170,12400,13830,27676,9030,44000,,
2017-12-07 10:00:00,0,42180,33700,15190,23868,5660,35000,,
2017-12-07 11:00:00,0,41630,57400,10410,13753,2180,35000,,
2017-12-07 12:00:00,4430,29970,71350,11590,14166,1680,,,
2017-12-07 13:00:00,5320,29970,82950,8550,10053,980,,,
2017-12-07 14:00:00,3330,29970,87800,6010,6915,590,18000,,
2017-12-07 15:00:00,3330,30530,87450,4480,5078,390,18250,,
2017-12-07 16:00:00,2000,43290,77350,5580,5979,260,20000,,
2017-12-07 17:00:00,2000,43850,55550,16660,18239,1030,20750,,
2017-12-07 18:00:00,2000,56610,35950,24750,26360,1050,38000,,
2017-12-07 19:00:00,1330,57170,25200,25810,26914,720,38000,,
2017-12-07 20:00:00,2000,65490,11500,35490,43018,4910,37000,,
2017-12-07 21:00:00,4660,65490,9100,38670,50492,7710,37250,,
2017-12-07 22:00:00,3990,51060,11500,36800,41507,3070,40000,,
2017-12-07 23:00:00,4660,50780,11550,30280,33285,1960,39500,,
2017-12-08 00:00:00,0,47730,10350,23450,25551,1370,28000,,
2017-12-08 01:00:00,0,48010,10850,19380,21527,1400,28500,,
2017-12-08 02:00:00,0,54390,18900,17310,17908,390,39000,,
2017-12-08 03:00:00,0,54390,19900,12860,13642,510,39000,,
2017-12-08 04:00:00,0,56610,20750,16590,17832,810,40000,,
2017-12-08 05:00:00,0,56610,21900,15040,16221,770,39750,,
2017-12-08 06:00:00,0,52170,30000,11430,12473,680,33000,,
2017-12-08 07:00:00,0,51890,29450,11510,12491,640,32750,,
2017-12-08 08:00:00,0,41070,27950,12810,14635,1190,31000,,
2017-12-08 09:00:00,0,41070,26400,15770,20401,3020,31000,,
2017-12-08 10:00:00,0,39960,32750,13620,17515,2540,29000,,
2017-12-08 11:00:00,0,40240,34700,14700,17751,1990,29000,,
2017-12-08 12:00:00,0,48840,42650,13840,17014,2070,30000,,
2017-12-08 13:00:00,0,48290,52950,10710,13010,1500,29750,,
2017-12-08 14:00:00,0,37740,51400,10760,13075,1510,24000,,
2017-12-08 15:00:00,0,37740,51750,9390,11046,1080,24000,,
2017-12-08 16:00:00,0,37740,39400,11550,15491,2570,27000,,
2017-12-08 17:00:00,0,37460,26600,12480,16221,2440,27000,,
2017-12-08 18:00:00,0,29970,21550,12600,13520,600,25000,,
2017-12-08 19:00:00,670,30250,21250,11420,12125,460,25000,,
2017-12-08 20:00:00,0,37740,20100,12690,13150,300,26000,,
2017-12-08 21:00:00,0,37740,13800,12730,13527,520,26000,,
2017-12-08 22:00:00,1330,28860,11000,15880,17766,1230,21000,,
2017-12-08 23:00:00,670,28580,14350,17580,18868,840,20750,,
2017-12-09 00:00:00,0,24420,18950,14630,15412,510,13000,,
2017-12-09 01:00:00,0,24140,20550,16040,16761,470,13250,,
2017-12-09 02:00:00,0,21090,14600,17540,18475,610,14000,,
2017-12-09 03:00:00,0,20810,15700,14660,15871,790,13750,,
2017-12-09 04:00:00,0,14430,19400,12850,13080,150,8000,,
2017-12-09 05:00:00,670,14150,19150,10950,11855,590,8000,,
2017-12-09 06:00:00,670,7770,21100,7650,8570,600,4000,,
2017-12-09 07:00:00,0,8050,18750,9910,11045,740,4250,,
2017-12-09 08:00:00,670,9990,20100,9130,11307,1420,,,
2017-12-09 09:00:00,0,9990,27550,6830,10265,2240,,,
2017-12-09 10:00:00,0,12210,48050,7220,9443,1450,7000,,
2017-12-09 11:00:00,0,12490,56450,8060,9624,1020,7500,,
2017-12-09 12:00:00,1770,17760,61200,7400,8826,930,14000,,
2017-12-09 13:00:00,0,18040,63600,4360,5541,770,13750,,
2017-12-09 14:00:00,0,22200,66150,3950,4778,540,8000,,
2017-12-09 15:00:00,0,22480,65250,3360,5093,1130,8000,,
2017-12-09 16:00:00,1330,26640,61300,4410,5361,620,11000,,
2017-12-09 17:00:00,0,26920,51650,6920,7012,60,11250,,
2017-12-09 18:00:00,0,33300,38050,11300,11576,180,18000,,
2017-12-09 19:00:00,670,33300,29450,13500,14021,340,17750,,
2017-12-09 20:00:00,1330,33300,20050,18180,18931,490,16000,,
2017-12-09 21:00:00,1330,33300,24450,17410,18284,570,16000,,
2017-12-09 22:00:00,670,28860,23500,15230,16717,970,18000,,
2017-12-09 23:00:00,1330,28310,32700,10530,11189,430,18000,,
2017-12-10 00:00:00,0,15540,34700,9920,10641,470,,,
2017-12-10 01:00:00,0,15260,30200,10410,11023,400,,,
2017-12-10 02:00:00,0,8880,41800,7680,8171,320,,,
2017-12-10 03:00:00,0,9160,37400,6570,7229,430,,,
2017-12-10 04:00:00,0,14430,36350,5880,6447,370,9000,,
2017-12-10 05:00:00,0,14430,31950,7520,8471,620,9000,,
2017-12-10 06:00:00,0,17760,43000,5910,6370,300,6000,,
2017-12-10 07:00:00,0,17480,51800,5490,6287,520,6000,,
2017-12-10 08:00:00,0,13320,61450,3140,3293,100,7000,,
2017-12-10 09:00:00,0,13320,66050,3250,3311,40,7000,,
2017-12-10 10:00:00,0,7770,67600,3700,3961,170,7000,,
2017-12-10 11:00:00,0,8050,74650,2930,3329,260,7250,,
2017-12-10 12:00:00,0,14430,77850,2660,2783,80,14000,,
2017-12-10 13:00:00,0,14430,76300,4320,5439,730,13750,,
2017-12-10 14:00:00,0,16650,74950,4570,5904,870,8000,,
2017-12-10 15:00:00,670,16370,75450,3230,3659,280,7750,,
2017-12-10 16:00:00,0,9990,73450,5070,5791,470,5000,,
2017-12-10 17:00:00,0,9990,75000,2750,2857,70,5000,,
2017-12-10 18:00:00,670,13320,74850,4570,5076,330,4000,,
2017-12-10 19:00:00,0,13320,73450,4250,4986,480,4000,,
2017-12-10 20:00:00,0,11100,75300,3540,3739,130,3000,,
2017-12-10 21:00:00,1330,11100,77100,2590,2728,90,3000,,
2017-12-10 22:00:00,670,7770,76800,2090,2121,20,3000,,
2017-12-10 23:00:00,0,7770,77150,2340,2355,10,3000,,
2017-12-11 00:00:00,890,9990,77250,2300,2791,320,2000,,
2017-12-11 01:00:00,670,9990,76550,1910,2401,320,2000,,
2017-12-11 02:00:00,670,9990,75550,1650,1727,50,2000,,
2017-12-11 03:00:00,1330,9990,75550,2290,2489,130,2000,,
2017-12-11 04:00:00,1330,8880,75350,1790,2081,190,3000,,
2017-12-11 05:00:00,2000,9160,67050,1690,1813,80,3000,,
2017-12-11 06:00:00,670,14430,55950,3440,3624,120,6000,,
2017-12-11 07:00:00,1330,14430,48600,5510,5955,290,6250,,
2017-12-11 08:00:00,1330,14430,65650,3590,3805,140,9000,,
2017-12-11 09:00:00,670,14430,64100,3380,3978,390,9000,,
2017-12-11 10:00:00,670,8880,61000,6280,7844,1020,8000,,
2017-12-11 11:00:00,0,8880,60850,6330,8078,1140,8000,,
2017-12-11 12:00:00,890,11100,66100,4960,6171,790,11000,,
2017-12-11 13:00:00,670,11100,73100,4170,5121,620,11000,,
2017-12-11 14:00:00,670,12210,70100,2460,2920,300,12000,,
2017-12-11 15:00:00,670,12490,76650,2750,2857,70,12000,,
2017-12-11 16:00:00,1330,14430,80150,3200,3369,110,9000,,
2017-12-11 17:00:00,1330,14710,77950,2700,2746,30,8750,,
2017-12-11 18:00:00,670,17760,72750,3070,3162,60,5000,,
2017-12-11 19:00:00,1330,18040,63300,4500,5129,410,5250,,
2017-12-11 20:00:00,2660,23310,51350,5270,5945,440,14000,,
2017-12-11 21:00:00,2000,23310,50100,5980,6471,320,14000,,
2017-12-11 22:00:00,0,28860,53450,6020,6342,210,12000,,
2017-12-11 23:00:00,0,28860,42950,5860,6213,230,12000,,
2017-12-12 00:00:00,0,27750,38000,5660,6074,270,7000,,
2017-12-12 01:00:00,0,27470,42800,5040,5255,140,7000,,
2017-12-12 02:00:00,0,26640,41750,4560,4867,200,5000,,
2017-12-12 03:00:00,0,26090,42450,4640,5069,280,5000,,
2017-12-12 04:00:00,0,17760,35900,4530,4714,120,5000,,
2017-12-12 05:00:00,0,18320,22700,6290,6290,0,5250,,
2017-12-12 06:00:00,0,27750,14750,7380,8147,500,12000,,
2017-12-12 07:00:00,0,27750,16600,11650,19562,5160,12250,,
2017-12-12 08:00:00,0,26640,5650,12100,30254,11840,15000,,
2017-12-12 09:00:00,0,26640,23000,9330,17257,5170,15000,,
2017-12-12 10:00:00,0,17760,46300,9340,12483,2050,13000,,
2017-12-12 11:00:00,0,17760,60150,4240,4991,490,12750,,
2017-12-12 12:00:00,2660,15540,65200,3030,3827,520,10000,,
2017-12-12 13:00:00,2660,15540,68500,2910,3278,240,9750,,
2017-12-12 14:00:00,1330,14430,69550,3070,3745,440,5000,,
2017-12-12 15:00:00,2000,14430,70650,3300,3484,120,5000,,
2017-12-12 16:00:00,1330,15540,67150,3090,3412,210,8000,,
2017-12-12 17:00:00,1330,15820,55900,5540,5908,240,8000,,
2017-12-12 18:00:00,2660,23310,41450,13940,14339,260,5000,,
2017-12-12 19:00:00,670,23030,40100,12530,12561,20,5500,,
2017-12-12 20:00:00,3330,21090,38150,9800,9938,90,15000,,
2017-12-12 21:00:00,3990,21090,34450,12280,13001,470,14750,,
2017-12-12 22:00:00,670,18870,30050,12640,13100,300,11000,,
2017-12-12 23:00:00,3990,19150,28950,10640,10916,180,11250,,
2017-12-13 00:00:00,2660,23310,20750,12130,13050,600,18000,,
2017-12-13 01:00:00,3330,23310,11000,10080,13024,1920,17750,,
2017-12-13 02:00:00,2660,22200,10700,9920,11453,1000,15000,,
2017-12-13 03:00:00,2660,22200,10200,8350,9423,700,15000,,
2017-12-13 04:00:00,2660,21090,17350,7230,7782,360,18000,,
2017-12-13 05:00:00,1330,21370,13950,6620,7233,400,18000,,
2017-12-13 06:00:00,2000,29970,10400,9460,11806,1530,14000,,
2017-12-13 07:00:00,670,29970,14950,10940,15157,2750,14500,,
2017-12-13 08:00:00,670,25530,17400,12700,17852,3360,21000,,
2017-12-13 09:00:00,670,25530,26000,13210,20616,4830,21000,,
2017-12-13 10:00:00,2000,18870,34750,11820,17432,3660,19000,,
2017-12-13 11:00:00,670,18870,46100,8560,11673,2030,18750,,
